url
https://www.yahoo.com/news/us/
https://www.yahoo.com/news/world/
https://www.yahoo.com/news/weather/
https://www.yahoo.com/news/weather-news/
https://www.yahoo.com/news/articles/bolivia-supreme-court-orders-release-164901200.html
https://www.yahoo.com/news/articles/hostage-diplomacy-longstanding-iran-tactic-163949138.html
https://www.yahoo.com/news/articles/us-courts-stay-deportation-indian-073015869.html
https://www.yahoo.com/news/articles/judge-comey-case-scolds-prosecutors-161227201.html
https://www.yahoo.com/news/articles/man-gropes-mexico-president-she-134206966.html
https://www.yahoo.com/news/articles/costa-rica-asks-u-not-162352910.html
https://www.yahoo.com/news/articles/revealed-louvre-suspect-cult-hero-155743965.html
https://www.yahoo.com/news/articles/investigators-search-answers-death-elderly-155617980.html
https://www.yahoo.com/news/articles/fearing-us-effort-remove-him-050001870.html
https://www.yahoo.com/news/articles/israel-kills-one-south-lebanon-154629837.html
https://www.yahoo.com/news/articles/badhai-india-celebration-zohran-mamdanis-153336708.html
https://www.yahoo.com/news/articles/fifa-announces-peace-prize-awarded-153321109.html
https://www.yahoo.com/news/articles/tanzanian-police-disposed-bodies-election-152930171.html
https://www.yahoo.com/news/articles/spains-exiled-king-recounts-history-152007538.html
https://www.yahoo.com/news/articles/typhoon-kalmaegi-death-toll-rises-151311067.html
https://www.yahoo.com/news/articles/sudans-paramilitary-kills-least-40-150916122.html
https://www.yahoo.com/news/articles/immigration-rights-group-urges-dodgers-145137359.html
https://www.yahoo.com/news/articles/car-ramming-injures-10-people-115943044.html
https://www.yahoo.com/news/articles/latest-supreme-court-set-hear-141102349.html
https://www.yahoo.com/news/articles/indian-pilgrims-warm-welcome-pakistan-135436481.html
https://www.yahoo.com/news/articles/car-ramming-attack-french-island-134358401.html
https://www.yahoo.com/news/articles/macron-presses-iran-allow-released-133533013.html
https://www.yahoo.com/news/articles/israel-sets-checkpoint-syria-quneitra-132006073.html
https://www.yahoo.com/news/articles/europe-search-rescue-bodies-suspend-130520703.html
https://www.yahoo.com/news/articles/avalanche-nepal-kills-5-foreign-162059311.html
https://www.yahoo.com/news/articles/local-man-allegedly-rams-car-121822781.html
https://www.yahoo.com/news/articles/beacon-hope-ugandans-inspiration-mamdanis-121742916.html
https://www.yahoo.com/news/articles/7-lions-euthanized-wildlife-park-120729837.html
https://www.yahoo.com/news/articles/mcdonalds-same-store-sales-rise-120521495.html
https://www.yahoo.com/news/articles/machine-could-keep-baby-alive-120024012.html
https://www.yahoo.com/news/articles/driver-shouting-allahu-akbar-ploughs-115040650.html
https://www.yahoo.com/news/articles/fire-retirement-home-bosnia-herzegovina-114940897.html
https://www.yahoo.com/news/articles/woman-held-body-landlord-found-113802757.html
https://www.yahoo.com/news/articles/israel-receives-remains-said-deceased-191250780.html
https://www.yahoo.com/news/articles/man-gropes-mexican-president-amid-112314419.html
https://www.yahoo.com/news/articles/motorist-rams-vehicle-people-french-111806280.html
https://www.yahoo.com/news/articles/japan-deploys-troops-bid-stem-111338044.html
https://www.yahoo.com/news/articles/why-pakistan-making-india-key-105515196.html
https://www.yahoo.com/news/articles/attack-funeral-war-torn-sudan-103808809.html
https://www.yahoo.com/news/articles/fast-fashion-giant-shein-faces-103349715.html
https://www.yahoo.com/news/articles/french-pair-released-iran-await-101613547.html
https://www.yahoo.com/news/articles/gaza-youth-artist-finds-outlet-101155093.html
https://www.yahoo.com/news/articles/typhoon-death-toll-climbs-66-020209214.html
https://www.yahoo.com/news/articles/un-chief-warns-gaza-stabilisation-095227721.html
https://www.yahoo.com/news/articles/bodies-15-palestinians-arrive-gaza-093626687.html
https://www.yahoo.com/news/articles/hospital-officials-gaza-received-bodies-093251481.html
https://www.yahoo.com/news/articles/attack-key-city-sudans-kordofan-092441846.html
